Time(s),Optitrack Position(m)[x,y,z],Optitrack Quaternion[x,y,z,w],Linear velocity, Angular velocity, IMU Quaternion[x,y,z,w],IMU Linear Acceleration (m/s2)[bx,by,bz],Control input[u1,u2,u3,u4] 
0.79,-0.045018,0.073853,0.12569,0.032949,0.058748,-0.043254,0.99679,-0.005092,-0.0018952,0.00047821,0.036364,0.015872,-0.036781,0,0.032909,0.058716,-0.043121,0.9968,-0.97087,0.27039,9.2145,1340,1200,1292,1247,0,0,0,0
0.8,-0.045034,0.073852,0.12569,0.032953,0.058749,-0.043268,0.99679,-0.0049802,-0.002603,0.00050053,0.035947,0.014825,-0.035547,0,0.032937,0.058733,-0.043203,0.99679,-0.82834,0.34003,9.1427,1340,1200,1291.3,1247.7,0,0,0,0
0.81,-0.045051,0.073849,0.12568,0.032958,0.058749,-0.043273,0.99679,-0.004939,-0.0031161,0.00051962,0.035389,0.0137,-0.034154,0,0.032958,0.058749,-0.043273,0.99679,-0.73692,0.43509,9.1055,1340,1200,1291,1248,0,0,0,0
0.82,-0.045068,0.073846,0.12567,0.032964,0.058747,-0.043271,0.99679,-0.0050681,-0.0035079,0.00053803,0.034378,0.01172,-0.029972,0,0.032951,0.058734,-0.043231,0.99679,-0.76309,0.60783,9.1542,1340,1200,1291.2,1247.9,0,0,0,0
0.83,-0.045085,0.073843,0.12566,0.032972,0.058741,-0.043264,0.99679,-0.0054036,-0.003901,0.00055865,0.032696,0.0084413,-0.021481,0,0.032938,0.058706,-0.043153,0.9968,-0.84128,0.81711,9.2913,1340,1200,1291.7,1247.6,0,0,0,0
0.84,-0.045103,0.073838,0.12565,0.032982,0.058732,-0.043253,0.99679,-0.0058772,-0.0042792,0.00058005,0.030422,0.0043405,-0.010165,0,0.03293,0.058689,-0.043107,0.9968,-0.97414,0.9279,9.5095,1340,1200,1292,1247,0,0,0,0
0.85,-0.045121,0.073834,0.12564,0.032992,0.058722,-0.043239,0.99679,-0.0064208,-0.0046263,0.00060083,0.027632,-0.00010637,0.0024938,0,0.033018,0.058693,-0.043171,0.9968,-1.5635,0.64481,10.199,1341.9,1201.9,1290.1,1244.6,0,0,0,0
0.86,-0.045138,0.073829,0.12563,0.033002,0.058711,-0.043223,0.99679,-0.0069662,-0.004926,0.00061956,0.024404,-0.0044232,0.01501,0,0.033005,0.058691,-0.043157,0.9968,-1.5494,0.38843,10.136,1344,1204,1288,1242,0,0,0,0
0.87,-0.045155,0.073824,0.12562,0.03301,0.058702,-0.043206,0.99679,-0.0074453,-0.0051622,0.00063484,0.020817,-0.0081341,0.025901,0,0.032973,0.058686,-0.043124,0.9968,-1.5156,0.13346,9.9847,1343.8,1203.8,1288.8,1241.6,0,0,0,0
0.88,-0.045171,0.07382,0.12561,0.033016,0.058696,-0.043189,0.99679,-0.0077897,-0.0053188,0.00064525,0.016947,-0.010763,0.033683,0,0.032933,0.05868,-0.043084,0.9968,-1.475,-0.088996,9.8033,1343.4,1203.4,1290.4,1241.3,0,0,0,0
